Open,High,Low,Vol,Change,PriceTomorow
7074.6,7121.4,6926.7,4111111,-0.0064,6993.7
6897.6,7129.7,6861.2,3791111,0.0257,7029.1
6712.7,6902.9,6650.4,3261111,0.0275,7074.6
6734.9,6892.7,6573.1,3371111,-0.0033,6897.6
6680.6,6783.4,6655.3,3591111,0.0081,6712.7
6521.2,6721.2,6472.8,3701111,0.0244,6734.8
6359.9,6550.2,6359.2,2761111,0.0254,6680.4
6482.2,6840.8,6304.8,3631111,-0.0189,6521.2
6268.1,6484.1,6257.4,1461111,0.0341,6359.6
6474.2,6516.4,6255.9,3101111,-0.0329,6482.2
6379.1,6534.8,6316,2711111,0.0161,6268.1
6581.8,6626.4,6295.5,3151111,-0.0308,6481.5
6306.7,6581.7,6291.8,3201111,0.0436,6379.1
6256.9,6470.9,6249.8,3501111,0.008,6581.7
6190.2,6592.8,6177.9,3741111,0.0108,6306.7
6255.3,6255.3,5898.3,3661111,-0.0104,6256.9
6313,6524.1,6159.6,234091,-0.0091,6190.2
6232.1,6453,6169.8,216331,0.0131,6255.3
6152.8,6469.6,6009.8,247341,0.0129,6313
6539.5,6570.2,6043.4,298821,-0.0591,6231.6
6283.7,6620.2,6197,237661,0.0406,6152.3
6725.2,6725.2,6138.8,311541,-0.0656,6538.8
6943.6,7149.7,6689.9,232481,-0.0315,6283.6
7027.8,7143.6,6852.5,168871,-0.0119,6724.9
7014,7087.6,6887.9,177641,0.0018,6943.6
7418.9,7484.2,6949.7,222571,-0.0546,7027.1
7535.6,7535.6,7293.5,226461,-0.0155,7014.3
7606.4,7701.4,7470.6,216341,-0.0093,7419
7728.5,7753.2,7449.2,237691,-0.0159,7535.6
8176.4,8176.5,7649.8,266941,-0.0548,7606.4
8214.7,8262,7874.4,242211,-0.0047,7729.4
8231.5,8275.4,8113.3,155241,-0.0022,8177.1
8186.8,8234.1,8077.4,147141,0.0057,8215.6
7936.9,8273.8,7808.3,243221,0.0315,8234.1
8173.9,8304.3,7861,235451,-0.029,8187.4
8404.9,8484.6,8062.1,269231,-0.0278,7937
7723.1,8479.8,7701.9,345321,0.0886,8173.7
7412.4,7809.6,7379.2,272151,0.0419,8407
7409,7575.3,7343.7,204161,0.0005,7723
7339.3,7460.8,7223.5,160771,0.0095,7412.3
7477.6,7683.6,7292,258851,-0.0185,7408.7
7383.9,7558.4,7288.8,247251,0.0127,7339.4
7321.6,7581.2,7249.3,333321,0.0084,7477.5
6729.8,7453.2,6666,337751,0.088,7383.6
6362.8,6749.2,6344.1,312121,0.0577,7322
6254.8,6399.6,6238.5,180671,0.0173,6729.9
6229.5,6313.5,6192.5,243711,0.004,6362.9
6250.8,6333.8,6144.5,233221,-0.0033,6254.8
6389.1,6389.4,6088.8,289241,-0.0217,6230.2
6307.2,6409.7,6296.6,243821,0.013,6250.6
6668.4,6686.8,6291.5,315271,-0.054,6389.1
6715.1,6793.8,6637.7,289481,-0.0071,6307.2
6765.4,6784,6694.3,267601,-0.0075,6667.1
6617.7,6805.9,6531.1,114571,0.0223,6714.8
6546.5,6638.2,6458.3,132691,0.0109,6765.5
6598,6693.6,6466.1,166181,-0.0079,6617.7
6513.8,6774.5,6442.3,143041,0.013,6546.5
6618.6,6676.6,6513.5,150191,-0.016,6598.4
6349.1,6680,6275,179921,0.0397,6513.5
6398.5,6445.1,6284.7,128511,-0.005,6619.5
6213.4,6498.5,6204,189331,0.0299,6366.8
5883.2,6284.9,5818.5,206961,0.0561,6398.9
6154.9,6178.4,5854,156051,-0.0441,6213.3
6081.1,6187.3,6025.4,133421,0.012,5883.5
6256.9,6267.7,6060,176661,-0.0279,6154.9
6155.1,6331.2,6101.7,210691,0.0166,6082.1
6167.9,6248.3,5785.3,240601,-0.0021,6256.6
6055.2,6259,6032.8,142901,0.0184,6154.6
6728.2,6739.7,5955,278221,-0.0999,6167.3
6765.8,6797.5,6695.1,99291,-0.0055,6055.7
6752.3,6812.7,6575.1,121481,0.0019,6728
6719.8,6839.5,6681.5,120541,0.0049,6765.4
6460.5,6794.5,6410.9,135701,0.0402,6752.4
6505.8,6593,6452.1,90671,-0.007,6719.8
6410,6564.2,6358,108791,0.0149,6460.3
6647.3,6655.8,6395.7,143531,-0.0356,6505.8
6312.3,6711.5,6283.6,201541,0.053,6410.3
6558.5,6624.6,6129.1,237481,-0.0375,6647.1
6885.9,6887.2,6476,178261,-0.0476,6312.3
6775.2,6910.8,6657.2,174881,0.0164,6558.2
7515.8,7516.3,6668.1,275691,-0.0985,6885.9
7622.1,7689,7493.3,97561,-0.014,6775.1
7697.9,7710.5,7556.9,112881,-0.0098,7515.8
7661,7754.7,7657.7,124001,0.0048,7622.1
7631.5,7699.1,7504.4,130661,0.0039,7697.8
7507.4,7672.6,7391,145231,0.0169,7661
7729.3,7759.9,7468.4,141011,-0.0291,7631.5
7646.6,7775,7611.3,116681,0.0108,7504.3
7530.8,7694.5,7467.9,121181,0.0154,7729.3
7502.5,7610.4,7375.8,135921,0.0038,7646.6
7400.8,7611.9,7355,144521,0.0139,7530.8
7469.2,7565.2,7306.8,140371,-0.0091,7502.6
7119.3,7533,7069.8,186971,0.0489,7400.1
7367.3,7446.9,7090.6,152291,-0.0336,7467.7
7361.9,7411.8,7267.5,103291,0.0007,7119.3
7478.5,7619.3,7331.5,103071,-0.0156,7366.7
7593.9,7653.4,7355.6,161821,-0.0152,7361.3
7512.3,7736.6,7293.4,211111,0.0107,7477.7
8005.7,8047.4,7467.6,237601,-0.0617,7592.9
8403.8,8414.5,7979.3,137511,-0.0473,7512.3
8529.5,8550.6,8375.5,115521,-0.0147,8006
8243.9,8580.4,8184.7,113761,0.0344,8403.3
8244.7,8389.1,8153.2,107891,-0.0001,8529
8064.4,8273.6,7939.8,150321,0.0227,8245.1
8344.6,8458.7,8022.3,154361,-0.0337,8245.7
8477,8496.4,8120.1,188031,-0.0156,8063
8674,8842.1,8436.5,179621,-0.0227,8344.4
8693.4,8878.3,8305.1,212051,-0.0022,8477
8489.1,8758.4,8330,149801,0.0277,8674.1
8409.6,8646.1,8184.1,210871,0.0061,8693.5
9026,9028.7,8359.6,270621,-0.0684,8459.5
9319.2,9393.3,9013.4,152711,-0.0315,8408.3
9194.9,9377.9,8988,147891,0.0133,9025.7
9373.9,9404.4,9079.8,157451,-0.0249,9319.1
9651.1,9675.6,9204.2,165081,-0.0233,9196.4
9859.6,9957.7,9446.7,150951,-0.02,9431.6
9709.5,9992.8,9691.3,158451,0.0149,9656.4
9747.6,9800.9,9549,161551,-0.0042,9853.5
9244.2,9809.4,9171.4,201181,0.0548,9708.6
9076.8,9265.7,8991.9,137481,0.0185,9749.7
9245.1,9245.1,8851,173351,-0.0184,9243.2
9415.8,9456.7,9135.4,156831,-0.018,9074.9
9352.2,9565.1,9182.8,184721,0.0067,9245.1
8940.8,9428.9,8895.5,199781,0.046,9415.1
9282.8,9386.3,8920.2,184911,-0.0373,9352.4
8874.5,9303.6,8669.8,248391,0.0467,8940.9
9645,9753.1,8768.1,395671,-0.0801,9287
8952.7,9734.8,8937,260791,0.0773,8873.1
8809.3,9001,8785.3,147541,0.0166,9645.3
8923.6,9022.3,8766.5,161891,-0.013,8952.8
8867,9027.7,8614.5,206011,0.0063,8806.7
8292.3,8926.2,8224.5,225961,0.0695,8923.1
8179,8303.7,8126.7,155081,0.0137,8867
7908.5,8227.6,7895.3,163261,0.0341,8290.8
8070,8171.7,7852.8,162591,-0.02,8178.4
8362.2,8412.9,7908.5,197701,-0.0351,7908.6
8004.6,8411.5,8004.6,160261,0.0449,8070
7891.1,8180.2,7839.3,164711,0.0148,8363.6
7926.9,8228,7756.6,296951,-0.0049,8004.4
6963.3,8009.6,6779.3,398301,0.1385,7887.4
6855.6,6988.6,6818.4,142071,0.0156,7926.6
6782.6,6899.5,6671.6,134231,0.0108,6962.1
7035.7,7192.5,6633.2,241191,-0.0354,6854.8
6905.9,7113.4,6903.9,132511,0.0181,6781.9
6624.5,7071.9,6616.1,177101,0.0425,7030.5
6783.7,6859.7,6523.4,174901,-0.0233,6905.7
6808.7,6918.2,6592.5,221701,-0.004,6624.3
7423.8,7432.9,6726.9,239511,-0.0829,6782
7067.2,7519.3,7032.9,230801,0.0503,6808.9
6825.4,7121.3,6787.6,199311,0.0356,7424.2
6939.1,7047.7,6460.1,257531,-0.0163,7068.4
6856.5,7221.5,6804.9,245301,0.0123,6825.2
7132.4,7288.1,6603.8,417311,-0.0386,6938.2
7955.2,7980.7,6954.9,348751,-0.1038,6853.7
7803,8110.4,7754.5,167361,0.0196,7129.2
8146.5,8218.3,7760.6,223101,-0.042,7954.9
8474,8515.7,7865.9,247181,-0.0389,7801.7
8549.1,8679,8392.2,149521,-0.0087,8143.5
8917.3,9008.8,8523.6,177431,-0.0414,8473.2
8725.3,8917,8305.6,210111,0.0218,8547.4
8903.7,9096.2,8499.1,223011,-0.0202,8916.8
8912.4,9173.4,8775.1,218191,-0.0008,8726.2
8614.1,9039.6,8326.8,253441,0.0343,8905.9
8200.9,8698.3,8127.7,316961,0.0507,8912.6
7873.2,8283.6,7323.3,348021,0.0414,8616.8
8198,8344.8,7760.2,208051,-0.05,8201.2
8264.3,8604.8,7929.1,236131,0.003,7874.9
8210.2,8427,7691.7,326531,0.0066,8289.2
9154.9,9353.4,7958.5,305451,-0.1032,8264.4
9138.7,9482,8875.1,239461,0.0019,8210.6
9535.8,9892.2,8804.1,257911,-0.0412,9154.9
8732.2,9719.6,8516.4,266591,0.0876,9137.4
9216.2,9500,8691.1,198731,-0.0494,9529.6
9301.9,9420.5,8351,371461,-0.0089,8762
9910.7,10109,9037,256261,-0.0609,9217
10779,10899,9422.1,284541,-0.0723,9300
11314.2,11316.4,10412,230651,-0.0578,9902.9
11415.7,11506.9,11281.2,162111,-0.0075,10675.1
11402.8,11490.3,10878.4,156401,0.0012,11330.6
10822.5,11420.7,9585.5,172201,0.0531,11416.5
10904.5,11167,10677.1,201691,-0.007,11402.3
10335.1,11047.8,10248.7,188771,0.0552,10827.7
10584.4,11070.7,10303.4,215221,-0.0246,10904.5
10287.8,10867.2,10120.5,202581,0.0301,10333.9
9590.9,10378.4,9410.3,235941,0.073,10594.4
9703.1,9860.3,9330.1,196491,-0.0123,10285.1
10163.8,10506.1,9394.5,239161,-0.0458,9585.2
9840.6,10419.1,9597.8,271501,0.0334,9704.3
10470.1,10930.2,9743.9,316631,-0.0603,10170.4
11240.9,11289.7,10252.2,327141,-0.0681,9841.7
11169.7,11791.5,11119.9,267561,0.0062,10473
10396.6,11250.5,10324.8,215201,0.0741,11238.7
11073.7,11271.6,10137.2,288911,-0.0609,11169.4
10177.3,11095.9,10070.9,224761,0.0879,10398.8
10031.3,10294.3,9707.7,206441,0.0141,11073.5
9475.6,10206.8,9348.5,291281,0.0592,10178.7
8542.6,9500,8541.6,246881,0.1097,10037.3
8906.2,8942.7,8378,195871,-0.0409,9476.3
8083.6,8984.9,8083.6,238671,0.1017,8539.2
8559.7,8564.2,7843.7,236201,-0.0558,8903.5
8697.3,9066.6,8172.2,263531,-0.0161,8081.9
8163.6,8735.6,7784.6,233941,0.0656,8559.6
7595.1,8489.9,7595.1,296101,0.075,8699.8
7693.8,8536.5,7196.6,445621,-0.0138,8164.2
6939.3,7896.2,5996.6,886881,0.1099,7594.7
8220.8,8383.2,6651.9,593891,-0.1561,7701.2
9241.5,9382.1,7932.1,280941,-0.1103,6938.5
8894.4,9506.9,8249.3,248711,0.0391,8222.2
9179.8,9201.4,7915.8,519401,-0.0314,9241.1
10266.2,10303,8789.2,358401,-0.1056,8893.2
10166.3,10397.7,9742.2,208471,0.0098,9181.1
11244.5,11277.2,9917.7,264721,-0.0959,10265.4
11794.9,11888.1,11119,137421,-0.0467,10166
11471.2,12112.7,11433.3,154631,0.0286,11244.8
11118,11621.7,10908.4,163491,0.0314,11795.1
11203.1,11655.3,10389.4,253911,-0.0076,11467.5
11439.9,11740.9,10983.8,181811,-0.0218,11118.1
10899.4,11549.5,10584.5,136061,0.0504,11203
10869,11438,10056.6,188371,0.0035,11452.3
11597.5,11970.9,10136.8,201731,-0.063,10903.2
12857.1,12860.2,11164.5,206961,-0.0983,10864.8
11579.2,13082.2,11567.3,143901,0.1104,11594.9
11229.6,11973.2,10901.5,170741,0.0298,12858.9
11202,12004.7,10660.2,242451,0.0047,11580.2
11357.7,11769.6,9271.3,361801,-0.0149,11245.4
13704.4,13711,10050.7,317101,-0.1705,11192.3
13695.5,14396.6,13475.4,73271,0.0002,11362
14291.9,14446.1,13094.7,85121,-0.0418,13697.5
13896,14640.7,13888.2,61141,0.0292,13695.2
13529.2,14176.4,13410,82371,0.026,14292.2
15046.7,15109.1,13048.3,167811,-0.1002,13886.7
14778.5,15045.4,13613.1,87071,0.0179,13535.4
14976.2,15324.6,14613.4,71401,-0.0132,15043
16228.3,16302.9,13902.3,142451,-0.0771,14778.5
17174.5,17184.8,15791.1,79011,-0.055,14976.2
16954.8,17252.8,16286.6,83931,0.0128,16228.2
15180.1,17126.9,14832.4,141961,0.1169,17172.3
15156.5,15408.7,14244.7,110971,0.0015,16954.8
14754.1,15435,14579.7,106541,0.0273,15180.1
13444.9,15306.1,12934.2,137731,0.0974,15156.6
13850.5,13921.5,12877.7,78431,-0.0293,14754.1
12532.4,14241.8,12359.4,111271,0.1052,13444.9
14392.1,14461.5,11962.1,182071,-0.1293,13850.4
14398.5,15109.8,13951.1,118881,-0.0004,12531.5
15416.3,15505.5,13466.1,170371,-0.066,14392.6
15757,16514.6,14534.7,138711,-0.0216,14398.7
13830.2,16094.7,13748.5,143141,0.139,15416.6
13790,14467.4,13010.7,107481,0.0032,15756.6
14396.6,14413.7,12166.5,182421,-0.0421,13833.5
13665,15493.2,13356.1,170171,0.0535,13790
15632.1,15823.7,10875.7,466981,-0.1258,14396.5
16461.1,17301.8,14953,163741,-0.0504,13665
17521.7,17813.6,15642.7,227681,-0.0606,15632.1
18971.2,19022,16812.8,174541,-0.0764,16462
19065.7,19221.1,18114.4,139251,-0.0049,17523.7
19346.6,19870.6,18750.9,117411,-0.0145,18972.3
17594.1,19587.7,17318.5,112171,0.0989,19065.7
16467.9,17987,16442.2,153651,0.069,19345.5
16286.8,16941.1,16023.6,107921,0.0111,17604.8
17083.9,17268,15669.9,155411,-0.0467,16467.9
16733.3,17560.7,16254.5,132851,0.021,16286.8
15060.5,17399.2,15024.6,159731,0.1111,17083.9
14840,15783.2,13031,201621,0.0146,16732.5
16048.2,16313.2,13151.5,181981,-0.075,15059.6
16868,17294.8,13906.1,286761,-0.0476,14843.4
13750.1,16879.3,13401.6,297111,0.2255,16047.6
11667.1,13843.2,11661.8,191581,0.1785,16850.3
11624.4,11901.9,11486.1,89691,0.0037,13749.6
11244.2,11624.6,10917.8,93171,0.0336,11667.1
10912.7,11851.1,10578.4,122131,0.0306,11623.9
10861.5,11175.2,10715.5,86831,0.0047,11246.2
9947.1,10942.8,9420.9,131921,0.092,10912.7
9848,10689.1,9023.8,187011,0.0111,10861.5
9906,11417.8,8938.7,233331,-0.0069,9946.8
9732.6,9969.6,9638.2,87761,0.0178,9837.9
9318.4,9733.6,9316.8,106901,0.0445,9906
8754.6,9474.6,8746.6,85891,0.0644,9733.2
8203.5,8762,8153.7,84671,0.0675,9318.4
8013.4,8332.9,7900.2,73001,0.0234,8754.7
8234.5,8266.5,8012.4,68011,-0.0269,8200.8
8099.9,8304.4,8091.6,65811,0.0166,8013.4
8245.9,8368.4,7819.1,115451,-0.0176,8234.5
8042.6,8294.1,7947.3,75701,0.0251,8100
7781,8100.9,7675.4,68621,0.0336,8244.7
7700,7857.5,7458.9,74381,0.0105,8042.6
7853.7,8000.2,7534.7,117351,-0.0196,7780.9
7283,7964.6,7119.2,133941,0.0783,7700
6597.1,7330.1,6596.9,131121,0.104,7853.7
6522.5,6728.6,6419.2,96501,0.0114,7283.2
5878.1,6760.1,5828.3,178341,0.1096,6597.1
6339.9,6490.5,5493.6,269831,-0.0728,6522.5
6565.8,6821.5,6197.9,135721,-0.0344,5878.1
7129.6,7319,6406,222001,-0.0791,6339.9
7444.4,7457.1,7040.8,126771,-0.0423,6565.8
7102.2,7869.1,7027,220221,0.0481,7129.6
6959.3,7222.4,6957.8,101051,0.0206,7444.4
7389.5,7429.7,6934.7,159691,-0.0582,7102.8
7363.8,7599.4,7284.3,105731,0.0035,6959.2
7147,7492.2,6957.8,106601,0.0296,7389.5
7024.8,7445.6,6938.9,154891,0.0181,7363.8
6737.8,7339.9,6737.8,238801,0.0426,7152.1
6449.1,6738.7,6355,133191,0.0444,7024.8
6124.3,6467.2,6090.8,101251,0.0534,6737.8
6147.7,6226.2,6019,78621,-0.0038,6451.2
5726.6,6295.4,5679.4,163061,0.0735,6124.3
5764.6,5871,5654.8,53231,-0.0066,6147.5
5887.6,5997.8,5692.3,83931,-0.0209,5726.6
5734,5970.4,5689.9,93681,0.0268,5764.6
5513.1,5748,5375.6,105841,0.0401,5887.6
5903.6,5904.6,5463.4,143741,-0.0662,5734
5982.9,6049,5644.2,137141,-0.0132,5513.1
6006.6,6070.6,5723,105031,-0.004,5903.6
5993.1,6187.2,5874.5,112941,0.0023,5982.9
5698.6,6075.3,5611.4,123861,0.0517,6006.6
5576.7,5737.4,5517.6,83061,0.022,5993.1
5598.6,5601.3,5114.9,122021,-0.0041,5698.6
5759.3,5773.3,5521.1,65641,-0.0279,5575.8
5677.4,5795.3,5576.1,61361,0.0125,5598.6
5824.7,5862.7,5448.2,101641,-0.0234,5759.3
5637.3,5839.6,5568.9,76221,0.0333,5688.1
5432.6,5852.8,5392,215021,0.0377,5824.7
4824.2,5432.6,4815,163921,0.1261,5637.3
4763.4,4874.9,4718.6,70481,0.0128,5432.6
4777.5,4930,4722.8,98491,-0.003,4824.2
4611.7,4875.4,4556.1,110191,0.0359,4763.4
4435.8,4622.9,4419.4,71371,0.0397,4777.5
4371.9,4472.9,4319.5,40201,0.0146,4611.7
4321.4,4422.1,4296.9,61691,0.0117,4435.8
4218.7,4365.8,4143.4,63611,0.0244,4371.9
4314.2,4355.3,4183.6,64081,-0.0221,4321.4
4401.3,4436,4230.7,81871,-0.0198,4218.7
4403.1,4477.4,4364.7,71201,-0.0004,4314.2
4360.6,4412.6,4258.3,60581,0.0097,4401.3
4172.8,4383.3,4164.3,67491,0.045,4403.1
4195.6,4237.5,4030.4,97801,-0.0054,4360.6
4212.2,4274.6,4112.9,92231,-0.0039,4172.8
3892.7,4232.4,3882.1,117601,0.0821,4195.6
3932.8,3982.3,3858.8,63251,-0.0102,4212.2
3667.5,3971.5,3665.7,100201,0.0723,3892.7
3788,3790.9,3633.9,49661,-0.0318,3932.8
3600.8,3813.4,3563.2,67821,0.052,3667.5
3617.3,3753.5,3505.8,114721,-0.0045,3788
3882.2,3912.8,3576.5,145131,-0.0682,3600.8
3908,4053,3846.8,86651,-0.0066,3617.3
4100.3,4120.7,3852.2,123221,-0.0469,3882.2
3689.6,4122.8,3689,147931,0.1113,3908
3698.9,3796.6,3485.8,96071,-0.0025,4100.3
3713.8,3893.7,3551.8,169361,-0.004,3689.6
3243.1,3824.4,2979.9,448551,0.1451,3698.9
3870.3,3930.7,3219,317591,-0.1621,3713.8
4158.9,4174.6,3752,186541,-0.0694,3243.1
4217.9,4387.8,4075,107041,-0.014,3870.3
4245.9,4364.4,4134.6,88761,-0.0066,4158.9
4335.1,4338.1,4032.1,108081,-0.0206,4217.9
4326.5,4402.1,4185.3,77091,0.002,4245.9
4635.6,4699.6,4130.9,180361,-0.0667,4335.1
4618.7,4690.5,4493.2,70531,0.0037,4326.5
4409.1,4660,4401.5,110931,0.0475,4635.6
4267.5,4496.7,4004.6,158411,0.0332,4618.7
4612.9,4621,4098.6,170401,-0.0749,4409.1
4573.8,4719.8,4397.7,102821,0.0086,4267.5
4921.9,4976.5,4448.6,160771,-0.0707,4612.9
4735.1,4925.2,4690.2,102011,0.0394,4573.8
4583,4765.1,4580.1,72291,0.0332,4921.9
4597.3,4644.1,4491.8,68471,-0.0031,4735.1
4390.3,4647.8,4350.2,100801,0.0471,4583
4345.8,4403.1,4195.2,75491,0.0103,4597.3
4352.3,4408.2,4321.1,42521,-0.0015,4390.3
4364.4,4379.3,4263.3,46161,-0.0028,4345.8
4318.4,4461.7,4292.6,82901,0.0107,4352.3
4141.1,4364.1,4111.7,72361,0.0428,4364.4
4089.7,4255.6,4070.5,96651,0.0126,4318.4
4005.1,4142.7,3612.2,169141,0.0211,4141.1
4066.6,4097.3,3966.9,90651,-0.0151,4089.7
4150.5,4182.3,4034.4,70161,-0.0202,4005.1
4105.4,4189.7,3957.5,113721,0.011,4066.6
4278.9,4362.7,3978.3,144401,-0.0406,4150.5
4387.4,4487.5,4194.1,127481,-0.0247,4105.4
4161.7,4398.1,3938.6,112901,0.0542,4278.9
4327.9,4436.5,3837.1,211581,-0.0384,4387.4
4062.6,4336.7,3978.9,128461,0.0653,4161.7
3871.6,4189.4,3847.3,158591,0.0493,4327.9
3654.4,3967.3,3611.4,123591,0.0594,4062.6
3425.7,3706.5,3409.8,97561,0.0668,3871.6
3348.8,3453.8,3322.9,71001,0.023,3654.4
3429.4,3437.1,3251,97061,-0.0235,3425.7
3401.9,3494.9,3357.1,106941,0.0081,3348.8
3232,3425.1,3198.5,88111,0.0526,3429.4
3262.8,3295.1,3166.5,60661,-0.0094,3401.9
2878.5,3344,2875.9,159401,0.1335,3232
2810,2892.7,2779.5,68761,0.0244,3262.8
2720.5,2822.9,2717.6,68101,0.0329,2878.5
2747,2773.8,2668.9,81821,-0.0096,2810
2883.3,2946,2659.6,123171,-0.0473,2720.5
2766.5,2916.3,2723.1,91121,0.0422,2747
2733.5,2773.1,2621.7,82721,0.0121,2883.3
2806.8,2812.1,2699.4,84491,-0.0261,2766.5
2691.9,2843.8,2683.6,138911,0.0427,2733.5
2559.2,2712.9,2547.7,103831,0.0518,2806.8
2582.6,2631.7,2441.5,135501,-0.009,2691.9
2763.4,2779.1,2472.6,205881,-0.0654,2559.2
2756.6,2798.9,2715.7,83011,0.0025,2582.6
2836.5,2856.7,2675.6,108231,-0.0282,2763.4
2675.1,2876.7,2658.6,121921,0.0604,2756.6
2866,2874,2622.5,193761,-0.0666,2836.5
2282.6,2932.8,2282.1,310341,0.2556,2675.1
2320.2,2412.4,2243.1,154321,-0.0162,2866
2233.4,2400.7,2164.6,202621,0.0389,2282.6
1914.1,2233.8,1913.8,176891,0.1668,2320.2
1975.1,2044.4,1809,189641,-0.0309,2233.4
2234.2,2237.1,1974,155321,-0.116,1914.1
2362.4,2370.5,2165.4,114411,-0.0543,1975.1
2403.1,2436.7,2335,88171,-0.0169,2234.2
2324.3,2424.8,2262.1,109521,0.0339,2362.4
2344,2412.8,2265.5,146631,-0.0084,2403.1
2511.4,2530.3,2271.8,123801,-0.0667,2324.3
2564.9,2576.7,2509.6,39161,-0.0208,2344
2513.9,2568.7,2480.6,54511,0.0203,2511.4
2614.2,2617.5,2484.7,90451,-0.0384,2564.9
2627.9,2634.8,2581.8,60161,-0.0052,2513.9
2617.3,2642.7,2562,89721,0.004,2614.2
2572.5,2658.7,2570,80681,0.0174,2627.9
2536.5,2617.5,2506.3,83421,0.0142,2617.3
2424.6,2555.3,2375.9,67761,0.0461,2572.5
2480.6,2529.6,2387.5,66321,-0.0226,2536.5
2558.4,2576.3,2469.5,73001,-0.0304,2424.6
2577.7,2605.9,2526.5,75321,-0.0075,2480.6
2583.8,2616.9,2490.1,110421,-0.0023,2558.4
2446.1,2585.1,2309.6,159261,0.0563,2577.7
2541.6,2584.8,2327.3,165831,-0.0376,2583.8
2590.1,2660.7,2472.4,86971,-0.0187,2446.1
2710.4,2741.6,2540.4,86961,-0.0444,2541.6
2722.8,2759.7,2699.5,56941,-0.0046,2590.1
2677.6,2757.3,2623.2,78301,0.0169,2710.4
2754.4,2804.4,2624.4,116031,-0.0279,2722.8
2616.8,2800.5,2614,111301,0.0526,2677.6
2539.6,2617.8,2518.8,81831,0.0304,2754.4
2655.1,2676,2488.6,92001,-0.0435,2616.8
2508.6,2690.7,2454.8,95951,0.0584,2539.6
2442.5,2536.4,2335.3,117211,0.0271,2655.1
2467.3,2521.6,2125.6,262791,-0.0101,2508.6
2713,2803.7,2349,174191,-0.0906,2442.5
2656.8,2784.8,2647.4,116741,0.0212,2467.3
2973.4,2985.1,2483.6,217961,-0.1065,2713
2900.3,2977.9,2867.3,83031,0.0252,2656.8
2811.4,2914.2,2807.4,86521,0.0316,2973.4
2798.8,2852.1,2786.1,67051,0.0045,2900.3
2691.5,2808.4,2623.6,95421,0.0399,2811.4
2870.5,2880.9,2626.6,122681,-0.0624,2798.8
2705,2931.2,2699.7,192231,0.0612,2691.5
2524.1,2705.4,2523.9,86691,0.0717,2870.5
2545.4,2559.8,2478.2,59481,-0.0084,2705
2492.6,2582.8,2449.9,70961,0.0212,2524.1
2412.6,2494,2385.6,83031,0.0331,2545.4
2303.3,2460.8,2303.3,122701,0.0475,2492.6
2192.6,2330.6,2168.4,117751,0.0505,2412.6
2278.2,2329.3,2147.1,120961,-0.0376,2303.3
2189,2337.4,2117.3,92241,0.0407,2192.6
2052.4,2300.5,2051.1,125001,0.0666,2278.2
2244.9,2322.4,1868.6,222951,-0.0857,2189
2307,2616.5,2051.4,191491,-0.027,2052.4
2445.3,2781.8,2210.5,248441,-0.0565,2244.9
2272.6,2497,2263.3,149261,0.076,2307.2
2124.4,2286.3,2110.8,114181,0.0697,2445.3
2044.2,2264.8,1998.6,174381,0.0392,2272.6
2040.2,2094.9,1980.1,78781,0.002,2124.4
1962,2048.4,1944.4,89861,0.0398,2044.2
1881,1969.7,1875.3,98761,0.0431,2040.2
1801.3,1980.5,1791.1,73101,0.0442,1962
1729.3,1842.8,1704,94621,0.0416,1881
1708.9,1752.6,1653.7,75541,0.0119,1801.3
1772.6,1776.7,1656.8,80241,-0.0359,1729.3
1763.7,1802.8,1736.1,40641,0.005,1708.9
1686.4,1770.5,1594.6,75471,0.0459,1772.6
1819.3,1822.5,1641.2,109341,-0.0731,1763.7
1752.3,1864.8,1741.5,109011,0.0382,1686.4
1697.5,1766.2,1665,89681,0.0323,1819.3
1664.5,1757.4,1620,127231,0.0198,1752.3
1554.4,1667.7,1552.9,107231,0.0708,1697.5
1545.3,1572.9,1495.2,71361,0.0059,1664.5
1507.8,1560.4,1503.9,59601,0.0249,1554.4
1516.8,1588.1,1485,120381,-0.0059,1545.3
1485.6,1609.8,1437.1,136711,0.021,1507.8
1445.9,1496.4,1424.1,81721,0.0274,1516.8
1415.8,1471.1,1394.8,70011,0.0213,1485.6
1351.9,1448.7,1342.8,100441,0.0473,1445.9
1336.3,1358.9,1309.7,40641,0.0117,1415.8
1329.6,1343.7,1314.2,40971,0.005,1351.9
1332.9,1356.2,1287.6,77571,-0.0025,1336.3
1286.6,1346.8,1285.3,61771,0.036,1329.6
1264.3,1309.2,1263,58911,0.0177,1332.9
1248.2,1272.6,1244.2,43891,0.0129,1286.6
1249.1,1256.4,1234.9,38541,-0.0008,1264.3
1240.9,1256.2,1223.1,42611,0.0066,1248.2
1249.6,1257,1215.8,43821,-0.007,1249.1
1238.1,1257,1235.6,41341,0.0093,1240.9
1215.2,1246.6,1210.7,55201,0.0188,1249.6
1206.1,1218.2,1194.1,43351,0.0076,1238.1
1194,1213.9,1191.1,52751,0.0101,1215.2
1176.8,1203,1172.8,46481,0.0146,1206.1
1177,1188,1166.7,18931,-0.0002,1194
1177.3,1194.8,841.5,28391,-0.0003,1176.8
1176.2,1195.4,1162.2,47221,0.001,1177
1212.5,1218.7,1150.3,66051,-0.03,1177.3
1220.7,1225.5,1207.4,44781,-0.0067,1176.2
1206.7,1229.6,1195.8,37401,0.0116,1212.5
